prize_id,prize_name,prize_alias,prize_institution,prize_year,prize_genre,person_id,first_name,last_name,gender,uk_residence,ethnicity_macro,highest_degree,degree_field_cat,degree_institution,degree_field,role_simple,person_role,book_id,book_title
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2021,Fiction,0179,Patricia,Lockwood,woman,FALSE,Non-UK White,none,none,none,none,Shortlisted,shortlisted,00180,No One Is Talking About This
2,Costa Book of the Year,Costa Book of the Year,Costa,2021,No/Any/Multi Genre,0034,Hannah,Lowe,woman,TRUE,Caribbean,Doctorate,Writing,Newcastle University,Creative Writing,Winner,winner,00184,The Kids
6,Costa Poetry Award,Costa Poetry Award,Costa,2021,Poetry,0034,Hannah,Lowe,woman,TRUE,Caribbean,Doctorate,Writing,Newcastle University,Creative Writing,Winner,winner,00184,The Kids
7,Costa Children's Book Award,Costa Children's Book Award,Costa,2021,Children's,0038,Manjeet,Mann,woman,TRUE,Asian,unknown,unknown,unknown,unknown,Winner,winner,00193,The Crossing
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2021,Non-Fiction,0601,Kei,Miller,man,TRUE,Caribbean,Doctorate,Language and Literature,University of Glasgow,English Literature,Shortlisted,shortlisted,00763,Things I Have Withheld
8,Booker Prize,Booker Prize,Booker Foundation,2021,Fiction,0180,Nadifa,Mohamed,woman,TRUE,Black British,Bachelors,History and Cultural Studies,University of Oxford,History and Politics,Shortlisted,shortlisted,00230,The Fortune Men
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2021,Crime,0418,Thomas,Mullen,man,FALSE,Non-UK White,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00530,Midnight Atlanta
8,Booker Prize,Booker Prize,Booker Foundation,2021,Fiction,0181,Richard,Powers,man,FALSE,Non-UK White,Masters,Language and Literature,University of Illinois,English Literature,Shortlisted,shortlisted,00264,Bewilderment
5,Costa Biography Award,Costa Biography Award,Costa,2021,Biography,0037,John,Preston,man,TRUE,White British,unknown,unknown,unknown,unknown,Winner,winner,00266,Fall: The Mystery of Robert Maxwell
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2021,Non-Fiction,0037,John,Preston,man,TRUE,White British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00266,Fall: The Mystery of Robert Maxwell
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2021,Crime,0135,JK,Rowling,woman,TRUE,White British,Bachelors,Language and Literature,Exeter University,French and Classics,Shortlisted,shortlisted,00527,Troubled Blood
8,Booker Prize,Booker Prize,Booker Foundation,2021,Fiction,0182,Maggie,Shipstead,woman,FALSE,Non-UK White,Masters,Writing,University of Iowa,Creative Writing,Shortlisted,shortlisted,00296,Great Circle
14,TS Eliot Prize,TS Eliot Prize,TS Eliot Foundation,2021,Poetry,0522,Joelle,Taylor,woman,TRUE,White British,unknown,unknown,unknown,unknown,Winner,winner,00669,C+nto: & Othered Poems
12,BSFA Award for Best Novel,BSFA Award for Best Novel,British Science Fiction Association,2021,Sff,0491,Adrian,Tchaikovsky,man,TRUE,White British,Bachelors,Maths and Sciences,University of Reading,Zoology and Psychology,Winner,winner,00628,Shards of Earth
1,James Tait Black Prize for Fiction,James Tait Black Prize for Fiction,The University of Edinburgh,2021,Fiction,0002,Shola,von Reinhold,non-binary,TRUE,Black British,Masters,Writing,University of Glasgow,Creative Writing,Winner,winner,00346,Lote
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2021,Crime,0419,Chris,Whitaker,man,TRUE,White British,none,none,none,none,Winner,winner,00531,We Begin at the End
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2021,Non-Fiction,0602,Lea,Ypi,woman,TRUE,Non-UK White,Doctorate,Philosophy and Theology,European University Institute,Philosophy and Literature,Shortlisted,shortlisted,00764,Free: Coming of Age at the End of History
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2022,Fiction,0302,Lisa,Allen-Agostini,woman,FALSE,Caribbean,Bachelors,Language and Literature,"University of the West Indies, St. Augustine",Literatures in English,Shortlisted,shortlisted,00369,The Bread the Devil Knead
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2022,Crime,0411,Jacqueline,Bublitz,woman,FALSE,Non-UK White,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00522,Before You Knew My Name
